,date,Seizures,Sleeping Pills,Chocolate,Mood Swings,Anxiety,Depression,Sad songs,Lonely,Heartbreak,Sun_alt,Sun_az,Sun_dist,Moon_alt,Moon_az,Moon illum,Moon_dist,Mercury_alt,Mercury_az,Mercury_dist,Mercury_illum,Venus_alt,Venus_az,Venus_dist,Venus_illum,Mars_alt,Mars_az,Mars_dist,Mars_illum,Jupiter_alt,Jupiter_az,Jupiter_dist,Jupiter_illum,Saturn_alt,Saturn_az,Saturn_dist,Saturn_illum,Uranus_alt,Uranus_az,Uranus_dist,Uranus_illum,Neptune_alt,Neptune_az,Neptune_dist,Neptune_illum,Deimos_alt,Deimos_az,Deimos_dist,Deimos_illum,Phobos_alt,Phobos_az,Phobos_dist,Phobos_illum,Ganymede_alt,Ganymede_az,Ganymede_dist,Ganymede_illum,Titan_alt,Titan_az,Titan_dist,Titan_illum,Pluto_alt,Pluto_az,pluto_dist,Pluto_illum,Pluto_dist
137,2016-12-16,0,0,44,0.0,44,0,0,19,100,0.7310947775840759,5.588588714599609,0.98409104347229,-0.33160293102264404,1.95265793800354,94.24732971191406,0.0024641407653689384,0.4127739667892456,5.212682723999023,0.8910694718360901,44.711669921875,0.0024906618054956198,4.737672328948975,0.8855790495872498,63.2841796875,-0.2898360788822174,4.435225963592529,1.5346810817718506,88.92826080322266,1.0753402709960938,0.4541091322898865,5.792875289916992,99.32390594482422,0.8173914551734924,5.680454730987549,11.026615142822266,99.99810028076172,-1.085015058517456,3.575701951980591,19.488492965698242,99.95093536376953,-0.4813966155052185,4.238284111022949,30.191984176635742,99.97481536865234,-0.4813966155052185,4.238284111022949,30.191984176635742,99.97481536865234,-0.4813966155052185,4.238284111022949,30.191984176635742,99.97481536865234,-0.4813966155052185,4.238284111022949,30.191984176635742,99.97481536865234,-0.4813966155052185,4.238284111022949,30.191984176635742,99.97481536865234,-0.4813966155052185,4.238284111022949,30.191984176635742,99.97481536865234,30.191984176635742
138,2016-12-17,0,0,76,0.0,17,17,0,85,0,0.7290805578231812,5.586468696594238,0.9840050935745239,-0.10816369205713272,1.7122080326080322,87.839599609375,0.002491831546649337,0.42163974046707153,5.221289157867432,0.8663716316223145,40.4163818359375,0.0006413133232854307,4.734715461730957,0.8784019351005554,62.8971061706543,-0.28522056341171265,4.439842700958252,1.5412200689315796,89.00157165527344,1.0613720417022705,0.4690050780773163,5.778127670288086,99.31458282470703,0.8287240266799927,5.695450782775879,11.025012969970703,99.99739074707031,-1.0695133209228516,3.593088150024414,19.504011154174805,99.95008850097656,-0.4646386504173279,4.255244255065918,30.20867156982422,99.97506713867188,-0.4646386504173279,4.255244255065918,30.20867156982422,99.97506713867188,-0.4646386504173279,4.255244255065918,30.20867156982422,99.97506713867188,-0.4646386504173279,4.255244255065918,30.20867156982422,99.97506713867188,-0.4646386504173279,4.255244255065918,30.20867156982422,99.97506713867188,-0.4646386504173279,4.255244255065918,30.20867156982422,99.97506713867188,30.20867156982422
139,2016-12-18,0,0,52,0.0,54,57,0,34,0,0.7271247506141663,5.584333896636963,0.9839251637458801,0.10621897876262665,1.4850358963012695,79.75212860107422,0.002523967530578375,0.43305838108062744,5.232759952545166,0.8419688940048218,35.9446907043457,-0.0010795503621920943,4.731900215148926,0.8712126016616821,62.506378173828125,-0.28056323528289795,4.444484710693359,1.5477697849273682,89.07506561279297,1.0473301410675049,0.4839332103729248,5.763280868530273,99.30549621582031,0.83994060754776,5.710448741912842,11.023151397705078,99.99657440185547,-1.0539041757583618,3.6104607582092285,19.5196590423584,99.94927215576172,-0.4478897154331207,4.272196292877197,30.225276947021484,99.97532653808594,-0.4478897154331207,4.272196292877197,30.225276947021484,99.97532653808594,-0.4478897154331207,4.272196292877197,30.225276947021484,99.97532653808594,-0.4478897154331207,4.272196292877197,30.225276947021484,99.97532653808594,-0.4478897154331207,4.272196292877197,30.225276947021484,99.97532653808594,-0.4478897154331207,4.272196292877197,30.225276947021484,99.97532653808594,30.225276947021484
140,2016-12-19,96,0,59,0.0,0,65,0,63,0,0.7252288460731506,5.582186698913574,0.9838509559631348,0.3105181157588959,1.2714778184890747,70.56885528564453,0.0025575244799256325,0.447247177362442,5.247353553771973,0.8181000351905823,31.346511840820312,-0.0026735225692391396,4.729227542877197,0.8640113472938538,62.1119499206543,-0.2758645713329315,4.449151039123535,1.5543303489685059,89.14873504638672,1.033217430114746,0.498894065618515,5.748337745666504,99.29663848876953,0.8510358333587646,5.725449085235596,11.02103042602539,99.99563598632812,-1.038198471069336,3.6278200149536133,19.535432815551758,99.94847869873047,-0.4311498701572418,4.2891387939453125,30.241798400878906,99.97560119628906,-0.4311498701572418,4.2891387939453125,30.241798400878906,99.97560119628906,-0.4311498701572418,4.2891387939453125,30.241798400878906,99.97560119628906,-0.4311498701572418,4.2891387939453125,30.241798400878906,99.97560119628906,-0.4311498701572418,4.2891387939453125,30.241798400878906,99.97560119628906,-0.4311498701572418,4.2891387939453125,30.241798400878906,99.97560119628906,30.241798400878906
141,2016-12-20,0,0,43,0.0,52,14,0,33,0,0.7233942151069641,5.5800299644470215,0.9837822914123535,0.5070874691009521,1.0698603391647339,60.81206512451172,0.0025896846782416105,0.46439605951309204,5.265303134918213,0.7950350642204285,26.689891815185547,-0.0041422853246331215,4.72669792175293,0.8567982912063599,61.71376037597656,-0.27112507820129395,4.453841686248779,1.5609015226364136,89.22259521484375,1.0190361738204956,0.5138881802558899,5.733300685882568,99.28804016113281,0.8620041608810425,5.740451812744141,11.018651008605957,99.99459075927734,-1.022405743598938,3.6451656818389893,19.551326751708984,99.94770812988281,-0.41441911458969116,4.306073188781738,30.258228302001953,99.97589111328125,-0.41441911458969116,4.306073188781738,30.258228302001953,99.97589111328125,-0.41441911458969116,4.306073188781738,30.258228302001953,99.97589111328125,-0.41441911458969116,4.306073188781738,30.258228302001953,99.97589111328125,-0.41441911458969116,4.306073188781738,30.258228302001953,99.97589111328125,-0.41441911458969116,4.306073188781738,30.258228302001953,99.97589111328125,30.258228302001953
142,2016-12-21,0,0,47,0.0,53,14,0,17,0,0.7216222882270813,5.577865123748779,0.9837188124656677,0.6944109201431274,0.877371609210968,50.91666793823242,0.0026181372813880444,0.48464667797088623,5.2867937088012695,0.7730726599693298,22.0623779296875,-0.005487538408488035,4.7243123054504395,0.8495736122131348,61.31175994873047,-0.2663452625274658,4.458556175231934,1.5674830675125122,89.296630859375,1.004788875579834,0.5289161801338196,5.718173027038574,99.27970123291016,0.8728396892547607,5.755457878112793,11.016013145446777,99.99342346191406,-1.0065346956253052,3.6624977588653564,19.567337036132812,99.94696807861328,-0.39769747853279114,4.322998523712158,30.27456283569336,99.97618865966797,-0.39769747853279114,4.322998523712158,30.27456283569336,99.97618865966797,-0.39769747853279114,4.322998523712158,30.27456283569336,99.97618865966797,-0.39769747853279114,4.322998523712158,30.27456283569336,99.97618865966797,-0.39769747853279114,4.322998523712158,30.27456283569336,99.97618865966797,-0.39769747853279114,4.322998523712158,30.27456283569336,99.97618865966797,30.27456283569336
143,2016-12-22,0,0,100,0.0,54,71,0,35,0,0.7199145555496216,5.575695037841797,0.9836602807044983,0.870818018913269,0.6907496452331543,41.23453903198242,0.0026412424631416798,0.5080676674842834,5.311936855316162,0.7525337338447571,17.570829391479492,-0.006710939109325409,4.722072124481201,0.8423373699188232,60.905879974365234,-0.26152563095092773,4.463293552398682,1.5740747451782227,89.37083435058594,0.9904772043228149,0.5439785122871399,5.702958106994629,99.2716293334961,0.8835362195968628,5.7704668045043945,11.013115882873535,99.99214935302734,-0.9905931353569031,3.6798160076141357,19.583457946777344,99.94625854492188,-0.38098496198654175,4.3399152755737305,30.290796279907227,99.97650146484375,-0.38098496198654175,4.3399152755737305,30.290796279907227,99.97650146484375,-0.38098496198654175,4.3399152755737305,30.290796279907227,99.97650146484375,-0.38098496198654175,4.3399152755737305,30.290796279907227,99.97650146484375,-0.38098496198654175,4.3399152755737305,30.290796279907227,99.97650146484375,-0.38098496198654175,4.3399152755737305,30.290796279907227,99.97650146484375,30.290796279907227
144,2016-12-23,0,0,76,0.0,30,48,0,77,0,0.7182723879814148,5.573522567749023,0.9836065173149109,1.0316755771636963,0.5067200660705566,32.053924560546875,0.002658079843968153,0.5346271991729736,5.340742588043213,0.7337518930435181,13.33892822265625,-0.007814047858119011,4.719977855682373,0.8350898027420044,60.496055603027344,-0.25666671991348267,4.468054294586182,1.5806760787963867,89.4452133178711,0.9761028289794922,0.5590758323669434,5.68765926361084,99.26383972167969,0.8940871953964233,5.7854790687561035,11.009960174560547,99.99076843261719,-0.9745879173278809,3.697120189666748,19.59968376159668,99.9455795288086,-0.364281564950943,4.356823921203613,30.306922912597656,99.9768295288086,-0.364281564950943,4.356823921203613,30.306922912597656,99.9768295288086,-0.364281564950943,4.356823921203613,30.306922912597656,99.9768295288086,-0.364281564950943,4.356823921203613,30.306922912597656,99.9768295288086,-0.364281564950943,4.356823921203613,30.306922912597656,99.9768295288086,-0.364281564950943,4.356823921203613,30.306922912597656,99.9768295288086,30.306922912597656
145,2016-12-24,0,0,77,0.0,35,0,0,89,0,0.7166972160339355,5.57135009765625,0.9835572838783264,1.1639844179153442,0.3222627639770508,23.62211799621582,0.002668407279998064,0.564166784286499,5.373090744018555,0.7170600295066833,9.501755714416504,-0.008798285387456417,4.718029499053955,0.8278308510780334,60.082218170166016,-0.2517690360546112,4.472837448120117,1.5872868299484253,89.51976013183594,0.9616673588752747,0.5742086172103882,5.6722798347473145,99.25634765625,0.9044856429100037,5.8004961013793945,11.006546974182129,99.98926544189453,-0.9585252404212952,3.7144107818603516,19.616010665893555,99.94493103027344,-0.34758731722831726,4.37372350692749,30.322940826416016,99.97716522216797,-0.34758731722831726,4.37372350692749,30.322940826416016,99.97716522216797,-0.34758731722831726,4.37372350692749,30.322940826416016,99.97716522216797,-0.34758731722831726,4.37372350692749,30.322940826416016,99.97716522216797,-0.34758731722831726,4.37372350692749,30.322940826416016,99.97716522216797,-0.34758731722831726,4.37372350692749,30.322940826416016,99.97716522216797,30.322940826416016
146,2016-12-25,0,0,32,100.0,35,37,0,0,0,0.7151904106140137,5.569180011749268,0.9835123419761658,1.2363033294677734,0.13481135666370392,16.1644287109375,0.0026725581847131252,0.5963804721832275,5.408708095550537,0.7027736306190491,6.197169303894043,-0.009664898738265038,4.71622896194458,0.8205606937408447,59.66428756713867,-0.24683310091495514,4.477643013000488,1.5939065217971802,89.5944595336914,0.9471719861030579,0.5893775224685669,5.65682315826416,99.24915313720703,0.9147244095802307,5.815516948699951,11.002876281738281,99.98766326904297,-0.9424107670783997,3.731687068939209,19.63243293762207,99.9443130493164,-0.33090221881866455,4.390614986419678,30.33884048461914,99.97750854492188,-0.33090221881866455,4.390614986419678,30.33884048461914,99.97750854492188,-0.33090221881866455,4.390614986419678,30.33884048461914,99.97750854492188,-0.33090221881866455,4.390614986419678,30.33884048461914,99.97750854492188,-0.33090221881866455,4.390614986419678,30.33884048461914,99.97750854492188,-0.33090221881866455,4.390614986419678,30.33884048461914,99.97750854492188,30.33884048461914
147,2016-12-26,0,0,31,0.0,30,32,0,96,0,0.7137532234191895,5.567015647888184,0.9834715723991394,1.2116914987564087,6.225640773773193,9.895869255065918,0.002671298570930958,0.6308055520057678,5.44715690612793,0.6911718249320984,3.554375648498535,-0.010414933785796165,4.714576244354248,0.8132795095443726,59.2421875,-0.24185946583747864,4.4824700355529785,1.6005346775054932,89.6693115234375,0.9326179027557373,0.6045830845832825,5.641293525695801,99.24227142333984,0.9247956871986389,5.830543041229248,10.99894905090332,99.98595428466797,-0.9262495040893555,3.7489495277404785,19.648944854736328,99.94373321533203,-0.31422626972198486,4.407497882843018,30.3546199798584,99.97786712646484,-0.31422626972198486,4.407497882843018,30.3546199798584,99.97786712646484,-0.31422626972198486,4.407497882843018,30.3546199798584,99.97786712646484,-0.31422626972198486,4.407497882843018,30.3546199798584,99.97786712646484,-0.31422626972198486,4.407497882843018,30.3546199798584,99.97786712646484,-0.31422626972198486,4.407497882843018,30.3546199798584,99.97786712646484,30.3546199798584
148,2016-12-27,0,0,18,0.0,28,45,0,73,0,0.712386965751648,5.564858913421631,0.9834348559379578,1.1046994924545288,6.027344226837158,5.0242743492126465,0.002665658248588443,0.6668307781219482,5.4878411293029785,0.6824784874916077,1.6810216903686523,-0.011049210093915462,4.713071823120117,0.8059873580932617,58.815834045410156,-0.23684868216514587,4.487318992614746,1.6071709394454956,89.74430084228516,0.9180061221122742,0.6198258399963379,5.6256937980651855,99.23571014404297,0.9346915483474731,5.845573902130127,10.994765281677246,99.984130859375,-0.9100461602210999,3.766197681427002,19.66554069519043,99.94317626953125,-0.2975594401359558,4.424372673034668,30.370275497436523,99.97823333740234,-0.2975594401359558,4.424372673034668,30.370275497436523,99.97823333740234,-0.2975594401359558,4.424372673034668,30.370275497436523,99.97823333740234,-0.2975594401359558,4.424372673034668,30.370275497436523,99.97823333740234,-0.2975594401359558,4.424372673034668,30.370275497436523,99.97823333740234,-0.2975594401359558,4.424372673034668,30.370275497436523,99.97823333740234,30.370275497436523
149,2016-12-28,0,98,21,0.0,57,30,0,36,0,0.7110928297042847,5.562712669372559,0.9834021329879761,0.9557507038116455,5.823129653930664,1.7449536323547363,0.002656754571944475,0.7037242650985718,5.530032157897949,0.6768454313278198,0.6509392261505127,-0.011568303219974041,4.711717128753662,0.7986844182014465,58.385135650634766,-0.23180125653743744,4.492189407348633,1.6138149499893188,89.81941986083984,0.9033374786376953,0.6351063251495361,5.6100287437438965,99.22947692871094,0.9444034695625305,5.860610485076904,10.990325927734375,99.98220825195312,-0.8938047885894775,3.7834317684173584,19.682214736938477,99.94265747070312,-0.2809017598628998,4.441239356994629,30.385799407958984,99.97860717773438,-0.2809017598628998,4.441239356994629,30.385799407958984,99.97860717773438,-0.2809017598628998,4.441239356994629,30.385799407958984,99.97860717773438,-0.2809017598628998,4.441239356994629,30.385799407958984,99.97860717773438,-0.2809017598628998,4.441239356994629,30.385799407958984,99.97860717773438,-0.2809017598628998,4.441239356994629,30.385799407958984,99.97860717773438,30.385799407958984
150,2016-12-29,0,0,37,0.0,14,15,0,36,0,0.7098720073699951,5.560579776763916,0.9833733439445496,0.7871198654174805,5.614108085632324,0.22841402888298035,0.002645624801516533,0.7406807541847229,5.572915077209473,0.6743409037590027,0.49509888887405396,-0.011972522363066673,4.710512161254883,0.7913709282875061,57.95000076293945,-0.22671779990196228,4.4970808029174805,1.6204661130905151,89.89466094970703,0.8886127471923828,0.650425136089325,5.594301700592041,99.22358703613281,0.953922688961029,5.875653266906738,10.98563289642334,99.98018646240234,-0.8775292038917542,3.800651788711548,19.698963165283203,99.94217681884766,-0.2642532289028168,4.458097457885742,30.401185989379883,99.97899627685547,-0.2642532289028168,4.458097457885742,30.401185989379883,99.97899627685547,-0.2642532289028168,4.458097457885742,30.401185989379883,99.97899627685547,-0.2642532289028168,4.458097457885742,30.401185989379883,99.97899627685547,-0.2642532289028168,4.458097457885742,30.401185989379883,99.97899627685547,-0.2642532289028168,4.458097457885742,30.401185989379883,99.97899627685547,30.401185989379883
151,2016-12-30,0,0,47,0.0,79,67,55,20,0,0.70872563123703,5.558462619781494,0.9833483099937439,0.607931911945343,5.402246475219727,0.6038457155227661,0.002633090363815427,0.776882529258728,5.6156463623046875,0.6749451160430908,1.19792902469635,-0.012261894531548023,4.709458351135254,0.7840470671653748,57.51033401489258,-0.22159883379936218,4.501992702484131,1.6271240711212158,89.97002410888672,0.8738327026367188,0.6657826900482178,5.578516483306885,99.2180404663086,0.9632399678230286,5.890702724456787,10.98068618774414,99.97805786132812,-0.8612228035926819,3.817857503890991,19.71578025817871,99.94172668457031,-0.24761377274990082,4.474947929382324,30.416433334350586,99.9793930053711,-0.24761377274990082,4.474947929382324,30.416433334350586,99.9793930053711,-0.24761377274990082,4.474947929382324,30.416433334350586,99.9793930053711,-0.24761377274990082,4.474947929382324,30.416433334350586,99.9793930053711,-0.24761377274990082,4.474947929382324,30.416433334350586,99.9793930053711,-0.24761377274990082,4.474947929382324,30.416433334350586,99.9793930053711,30.416433334350586
